,School,Cases,City,State,Date
0,Alabama A&M University,41,Huntsville,Alabama,04-03-2021
1,Alabama State University,2,Montgomery,Alabama,04-03-2021
2,Athens State University,35,Athens,Alabama,04-03-2021
3,Auburn University*,"2,134",Auburn,Alabama,04-03-2021
4,Auburn University at Montgomery,140,Montgomery,Alabama,04-03-2021
5,Bevill State Community College,4,Jasper,Alabama,04-03-2021
6,Birmingham-Southern College,214,Birmingham,Alabama,04-03-2021
7,Calhoun Community College,84,Tanner,Alabama,04-03-2021
8,Central Alabama Community College,39,Alexander City,Alabama,04-03-2021
9,Enterprise State Community College,41,Enterprise,Alabama,04-03-2021
10,Gadsden State Community College,62,Gadsden,Alabama,04-03-2021
11,Jacksonville State University,219,Jacksonville,Alabama,04-03-2021
12,Lurleen B. Wallace Community College,19,Andalusia,Alabama,04-03-2021
13,Marion Military Institute,13,Marion,Alabama,04-03-2021
14,Samford University,480,Birmingham,Alabama,04-03-2021
15,Snead State Community College,19,Boaz,Alabama,04-03-2021
16,Southern Union State Community College,59,Wadley,Alabama,04-03-2021
17,Spring Hill College,124,Mobile,Alabama,04-03-2021
18,Troy University,749,Troy,Alabama,04-03-2021
19,Troy University Dothan,17,Dothan,Alabama,04-03-2021
20,Troy University Montgomery,18,Montgomery,Alabama,04-03-2021
21,Troy University-Phenix City Campus,9,Phenix,Alabama,04-03-2021
22,Tuskegee University,110,Tuskeegee,Alabama,04-03-2021
23,University of Alabama,"3,361",Tuscaloosa,Alabama,04-03-2021
24,University of Alabama at Birmingham*,"2,286",Birmingham,Alabama,04-03-2021
25,University of Alabama in Huntsville,210,Huntsville,Alabama,04-03-2021
26,University of Montevallo,140,Montevallo,Alabama,04-03-2021
27,University of North Alabama,488,Florence,Alabama,04-03-2021
28,University of South Alabama,507,Mobile,Alabama,04-03-2021
29,University of West Alabama,30,Livingston,Alabama,04-03-2021
30,University of Alaska Anchorage,12,Anchorage,Alaska,04-03-2021
31,University of Alaska Fairbanks,130,Fairbanks,Alaska,04-03-2021
32,University of Alaska Southeast,1,Juneau,Alaska,04-03-2021
33,Arizona State University,"3,642",Tempe,Arizona,04-03-2021
34,Arizona Western College,41,Yuma,Arizona,04-03-2021
35,Dine College,5,Tsaile,Arizona,04-03-2021
36,Embry-Riddle Aeronautical University at Prescott,54,Prescott,Arizona,04-03-2021
37,Grand Canyon University,"1,372",Phoenix,Arizona,04-03-2021
38,Midwestern University at Glendale,158,Glendale,Arizona,04-03-2021
39,Northern Arizona University,354,Flagstaff,Arizona,04-03-2021
40,University of Arizona,"2,959",Tucson,Arizona,04-03-2021
41,Arkansas Northeastern College,56,Blytheville,Arkansas,04-03-2021
42,Arkansas State University,"1,153",Jonesboro,Arkansas,04-03-2021
43,Arkansas State University-Newport,43,Newport,Arkansas,04-03-2021
44,Arkansas Tech University,402,Russellville,Arkansas,04-03-2021
45,Black River Technical College,85,Pocahontas,Arkansas,04-03-2021
46,Central Baptist College,20,Conway,Arkansas,04-03-2021
47,Harding University,435,Searcy,Arkansas,04-03-2021
48,Henderson State University,172,Arkadelphia,Arkansas,04-03-2021
49,Hendrix College,22,Conway,Arkansas,04-03-2021
50,John Brown University,66,Siloam Springs,Arkansas,04-03-2021
51,Lyon College,22,Batesville,Arkansas,04-03-2021
52,National Park College,66,Hot Springs,Arkansas,04-03-2021
53,North Arkansas College,76,Harrison,Arkansas,04-03-2021
54,NorthWest Arkansas Community College,34,Bentonville,Arkansas,04-03-2021
55,Ouachita Baptist University,197,Arkadelphia,Arkansas,04-03-2021
56,South Arkansas Community College,41,El Dorado,Arkansas,04-03-2021
57,Southern Arkansas University,216,Magnolia,Arkansas,04-03-2021
58,University of Arkansas,"2,742",Fayetteville,Arkansas,04-03-2021
59,University of Arkansas Community College Rich Mountain,19,Mena,Arkansas,04-03-2021
60,University of Arkansas Community College at Hope - Texarkana,32,Texarkana,Arkansas,04-03-2021
61,University of Arkansas Community College-Morrilton,34,Morrilton,Arkansas,04-03-2021
62,University of Arkansas at Fort Smith,192,Fort Smith,Arkansas,04-03-2021
63,University of Arkansas at Little Rock,218,Little Rock,Arkansas,04-03-2021
64,University of Arkansas at Monticello,106,Monticello,Arkansas,04-03-2021
65,University of Arkansas at Pine Bluff,201,Pine Bluff,Arkansas,04-03-2021
66,University of Arkansas for Medical Sciences,181,Little Rock,Arkansas,04-03-2021
67,University of Arkansas-Pulaski Technical College,108,North Little Rock,Arkansas,04-03-2021
68,University of Central Arkansas,563,Conway,Arkansas,04-03-2021
69,University of the Ozarks,63,Clarksville,Arkansas,04-03-2021
70,Antelope Valley College,28,Lancaster,California,04-03-2021
71,Azusa Pacific University,44,Azusa,California,04-03-2021
72,Biola University,10,La Mirada,California,04-03-2021
73,California Baptist University,25,Riverside,California,04-03-2021
74,California Institute of Technology,48,Pasadena,California,04-03-2021
75,California Lutheran University,22,Thousand Oaks,California,04-03-2021
76,"California Polytechnic State University, San Luis Obispo",871,San Luis Obispo,California,04-03-2021
77,"California State Polytechnic University, Pomona",22,Pomona,California,04-03-2021
78,California State University Maritime Academy,8,Vallejo,California,04-03-2021
79,"California State University, Bakersfield",68,Bakersfield,California,04-03-2021
80,"California State University, Channel Islands",14,Camarillo,California,04-03-2021
81,"California State University, Chico",233,Chico,California,04-03-2021
82,"California State University, Dominguez Hills",12,Carson,California,04-03-2021
83,"California State University, East Bay",27,Hayward,California,04-03-2021
84,"California State University, Fullerton",22,Fullerton,California,04-03-2021
85,"California State University, Long Beach",51,Long Beach,California,04-03-2021
86,"California State University, Los Angeles",105,Los Angeles,California,04-03-2021
87,"California State University, Monterey Bay",10,Marina,California,04-03-2021
88,"California State University, Northridge",71,Los Angeles,California,04-03-2021
89,"California State University, Sacramento",77,Sacramento,California,04-03-2021
90,"California State University, San Bernardino",28,San Bernardino,California,04-03-2021
91,"California State University, San Marcos",45,San Marcos,California,04-03-2021
92,"California State University, Stanislaus",20,Turlock,California,04-03-2021
93,Chapman University,152,Orange,California,04-03-2021
94,Concordia University Irvine,23,Irvine,California,04-03-2021
95,Cypress College,19,Cypress,California,04-03-2021
96,Dominican University of California,8,San Rafael,California,04-03-2021
97,El Camino Community College,14,Torrance,California,04-03-2021
98,Feather River College,7,Quincy,California,04-03-2021
99,Fresno Pacific University,13,Fresno,California,04-03-2021
100,Fresno State University,48,Fresno,California,04-03-2021
101,Harvey Mudd College,5,Claremont,California,04-03-2021
102,Holy Names University,7,Oakland,California,04-03-2021
103,Humboldt State University,31,Arcata,California,04-03-2021
104,Los Angeles Community College District‡,180,Los Angeles,California,04-03-2021
105,Loyola Marymount University,34,Los Angeles,California,04-03-2021
106,Menlo College,10,Atherton,California,04-03-2021
107,Mills College,3,Oakland,California,04-03-2021
108,MiraCosta College,12,Oceanside,California,04-03-2021
109,Occidental College‡,10,Los Angeles,California,04-03-2021
110,Pepperdine University,36,Malibu,California,04-03-2021
111,Pitzer College,1,Claremont,California,04-03-2021
112,Point Loma Nazarene University‡,90,San Diego,California,04-03-2021
113,Pomona College,16,Claremont,California,04-03-2021
114,Rio Hondo College*,31,Whittier,California,04-03-2021
115,Saint Mary's College of California,15,Moraga,California,04-03-2021
116,San Diego City College,7,San Diego,California,04-03-2021
117,San Diego Mesa College,2,San Diego,California,04-03-2021
118,San Diego Miramar College,5,San Diego,California,04-03-2021
119,San Diego State University System,"1,892",San Diego,California,04-03-2021
120,San Francisco State University,10,San Francisco,California,04-03-2021
121,San Jose State University,73,San Jose,California,04-03-2021
122,Santa Ana College,25,Santa Ana,California,04-03-2021
123,Santa Clara University,95,Santa Clara,California,04-03-2021
124,Santa Monica College,5,Santa Monica,California,04-03-2021
125,Santiago Canyon College,4,Orange,California,04-03-2021
126,Scripps College,4,Claremont,California,04-03-2021
127,Shasta College,37,Redding,California,04-03-2021
128,Sonoma State University,5,Ronhert Park,California,04-03-2021
129,Southwestern College,14,Chula Vista,California,04-03-2021
130,Stanford University*,242,Stanford,California,04-03-2021
131,"University of California, Berkeley",330,Berkeley,California,04-03-2021
132,"University of California, Davis",123,Davis,California,04-03-2021
133,"University of California, Hastings College of Law",11,San Francisco,California,04-03-2021
134,"University of California, Irvine",341,Irvine,California,04-03-2021
135,"University of California, Los Angeles",712,Los Angeles,California,04-03-2021
136,"University of California, Merced",45,Merced,California,04-03-2021
137,"University of California, Riverside",162,Riverside,California,04-03-2021
138,"University of California, San Diego*",720,San Diego,California,04-03-2021
139,"University of California, San Francisco*",380,San Francisco,California,04-03-2021
140,"University of California, Santa Barbara",33,Santa Barbara,California,04-03-2021
141,"University of California, Santa Cruz",69,Santa Cruz,California,04-03-2021
142,University of Redlands,12,Redlands,California,04-03-2021
143,University of San Diego,234,San Diego,California,04-03-2021
144,University of San Francisco,17,San Francisco,California,04-03-2021
145,University of Southern California,808,Los Angeles,California,04-03-2021
146,University of the Pacific,10,Stockton,California,04-03-2021
147,Westmont College,10,Santa Barbara,California,04-03-2021
148,Whittier College,2,Whittier,California,04-03-2021
149,Adams State University,108,Alamosa,Colorado,04-03-2021
150,Arapahoe Community College,72,Littleton,Colorado,04-03-2021
151,Colorado Christian University,109,Lakewood,Colorado,04-03-2021
152,Colorado College,55,Colorado Springs,Colorado,04-03-2021
153,Colorado Mesa University,850,Grand Junction,Colorado,04-03-2021
154,Colorado Mountain College Glenwood Springs,44,Glenwood Springs,Colorado,04-03-2021
155,Colorado School of Mines,389,Golden,Colorado,04-03-2021
156,Colorado State University,"1,695",Fort Collins,Colorado,04-03-2021
157,Colorado State University-Pueblo,217,Pueblo,Colorado,04-03-2021
158,Community College of Aurora,38,Aurora,Colorado,04-03-2021
159,Community College of Denver,59,Denver,Colorado,04-03-2021
160,Fort Lewis College,183,Durango,Colorado,04-03-2021
161,Front Range Community College,43,Westminster,Colorado,04-03-2021
162,Johnson & Wales University-Denver,8,Denver,Colorado,04-03-2021
163,Metropolitan State University of Denver,158,Denver,Colorado,04-03-2021
164,Morgan Community College,13,Fort Morgan,Colorado,04-03-2021
165,Northeastern Junior College,104,Sterling,Colorado,04-03-2021
166,Otero Junior College,31,La Junta,Colorado,04-03-2021
167,Pikes Peak Community College,45,Colorado Springs,Colorado,04-03-2021
168,Pueblo Community College,73,Pueblo,Colorado,04-03-2021
169,Regis University,177,Denver,Colorado,04-03-2021
170,Trinidad State Junior College,37,Trinidad,Colorado,04-03-2021
171,United States Air Force Academy,2,Air Force Academy,Colorado,04-03-2021
172,University of Colorado Boulder,"2,520",Boulder,Colorado,04-03-2021
173,University of Colorado Colorado Springs,223,Colorado Springs,Colorado,04-03-2021
174,University of Colorado Denver and Anschutz Medical Campus*,110,Aurora,Colorado,04-03-2021
175,University of Denver,763,Denver,Colorado,04-03-2021
176,University of Northern Colorado,413,Greeley,Colorado,04-03-2021
177,Western Colorado University,119,Gunnison,Colorado,04-03-2021
178,Albertus Magnus College,49,New Haven,Connecticut,04-03-2021
179,Central Connecticut State University,163,New Britain,Connecticut,04-03-2021
180,Connecticut College‡,84,New London,Connecticut,04-03-2021
181,Eastern Connecticut State University,148,Windham,Connecticut,04-03-2021
182,Fairfield University,641,Fairfield,Connecticut,04-03-2021
183,Mitchell College,25,New London,Connecticut,04-03-2021
184,Quinnipiac University,532,Hamden,Connecticut,04-03-2021
185,Sacred Heart University,824,Fairfield,Connecticut,04-03-2021
186,Southern Connecticut State University,175,New Haven,Connecticut,04-03-2021
187,Trinity College,135,Hartford,Connecticut,04-03-2021
188,Tunxis Community College,14,Farmington,Connecticut,04-03-2021
189,United States Coast Guard Academy,40,New London,Connecticut,04-03-2021
